
---------- Begin Simulation Statistics ----------
final_tick                               100435935000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
system.acctest.elem_matrix0_spm.bytes_written::total    158990336                       # Number of bytes written to this memory
system.acctest.elem_matrix0_spm.num_reads::.acctest.convolution0_dma        55296                       # Number of read requests responded to by this memory
system.acctest.elem_matrix0_spm.num_reads::.acctest.elem_matrix0.system.acctest.elem_matrix0     36372480                       # Number of read requests responded to by this memory
system.acctest.elem_matrix0_spm.num_reads::.acctest.elem_matrix0_dma       860160                       # Number of read requests responded to by this memory
system.acctest.elem_matrix0_spm.num_reads::total     37287936                       # Number of read requests responded to by this memory
system.acctest.elem_matrix0_spm.num_writes::.acctest.elem_matrix0.system.acctest.elem_matrix0     20152320                       # Number of write requests responded to by this memory
system.acctest.elem_matrix0_spm.num_writes::.acctest.elem_matrix0_dma      2449408                       # Number of write requests responded to by this memory
system.acctest.elem_matrix0_spm.num_writes::total     22601728                       # Number of write requests responded to by this memory
system.acctest.elem_matrix0_spm.bw_read::.acctest.convolution0_dma     35042784                       # Total read bandwidth from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_read::.acctest.elem_matrix0.system.acctest.elem_matrix0   2881295544                       # Total read bandwidth from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_read::.acctest.elem_matrix0_dma    545109968                       # Total read bandwidth from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_read::total   3461448295                       # Total read bandwidth from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_write::.acctest.elem_matrix0.system.acctest.elem_matrix0   1596393477                       # Write bandwidth from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_write::.acctest.elem_matrix0_dma   1552265527                       # Write bandwidth from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_write::total   3148659004                       # Write bandwidth from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_total::.acctest.convolution0_dma     35042784                       # Total bandwidth to/from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_total::.acctest.elem_matrix0.system.acctest.elem_matrix0   4477689021                       # Total bandwidth to/from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_total::.acctest.elem_matrix0_dma   2097375495                       # Total bandwidth to/from this memory (bytes/s)
system.acctest.elem_matrix0_spm.bw_total::total   6610107300                       # Total bandwidth to/from this memory (bytes/s)
system.acctest.convolution0_dma.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.convolution1_spm.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.elem_matrix3_dma.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.edge_tracking0_spm.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.canny_non_max0_spm.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.canny_non_max0_dma.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.convolution1_dma.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.elem_matrix1_spm.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.elem_matrix2_dma.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.harris_non_max0.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.edge_tracking0_dma.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.harris_non_max0_dma.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.elem_matrix1.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.elem_matrix0.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.elem_matrix3.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.acctest.elem_matrix2.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.clk_domain.clock                          1000                       # Clock period in ticks
system.realview.hdlcd.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.realview_io.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.bootmem.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.bootmem.bytes_read::.cpu.inst       846080                       # Number of bytes read from this memory
system.realview.bootmem.bytes_read::.cpu.data         4672                       # Number of bytes read from this memory
system.realview.bootmem.bytes_read::total       850752                       # Number of bytes read from this memory
system.realview.bootmem.bytes_inst_read::.cpu.inst       846080                       # Number of instructions bytes read from this memory
system.realview.bootmem.bytes_inst_read::total       846080                       # Number of instructions bytes read from this memory
system.realview.bootmem.num_reads::.cpu.inst        13220                       # Number of read requests responded to by this memory
system.realview.bootmem.num_reads::.cpu.data           73                       # Number of read requests responded to by this memory
system.realview.bootmem.num_reads::total        13293                       # Number of read requests responded to by this memory
system.realview.bootmem.bw_read::.cpu.inst     16755845                       # Total read bandwidth from this memory (bytes/s)
system.realview.bootmem.bw_read::.cpu.data        92525                       # Total read bandwidth from this memory (bytes/s)
system.realview.bootmem.bw_read::total       16848370                       # Total read bandwidth from this memory (bytes/s)
system.realview.bootmem.bw_inst_read::.cpu.inst     16755845                       # Instruction read bandwidth from this memory (bytes/s)
system.realview.bootmem.bw_inst_read::total     16755845                       # Instruction read bandwidth from this memory (bytes/s)
system.realview.bootmem.bw_total::.cpu.inst     16755845                       # Total bandwidth to/from this memory (bytes/s)
system.realview.bootmem.bw_total::.cpu.data        92525                       # Total bandwidth to/from this memory (bytes/s)
system.realview.bootmem.bw_total::total      16848370                       # Total bandwidth to/from this memory (bytes/s)
system.realview.pci_host.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.rtc.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.uart.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.gicv2m.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.mcc.osc_mcc.clock               20000                       # Clock period in ticks
system.realview.mcc.osc_peripheral.clock        41667                       # Clock period in ticks
system.realview.mcc.osc_clcd.clock              42105                       # Clock period in ticks
system.realview.mcc.osc_system_bus.clock        41667                       # Clock period in ticks
system.realview.dcc.osc_smb.clock               20000                       # Clock period in ticks
system.realview.dcc.osc_hsbm.clock              25000                       # Clock period in ticks
system.realview.dcc.osc_ddr.clock               25000                       # Clock period in ticks
system.realview.dcc.osc_cpu.clock               16667                       # Clock period in ticks
system.realview.dcc.osc_sys.clock               16667                       # Clock period in ticks
system.realview.dcc.osc_pxl.clock               42105                       # Clock period in ticks
system.realview.generic_timer.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.kmi1.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.kmi0.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.gic.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.clock24MHz.clock                41667                       # Clock period in ticks
system.realview.clock24MHz.voltage_domain.voltage     3.300000                       # Voltage in Volts
system.realview.energy_ctrl.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.vio1.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.vio0.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.realview.vgic.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.pci_ide.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts
system.mem_ctrls.pwrStateResidencyTicks::UNDEFINED 100437101250                       # Cumulative time (in ticks) in various power states
system.mem_ctrls.bytes_read::.acctest.convolution0_dma         3000                       # Number of bytes read from this memory
system.mem_ctrls.bytes_read::.acctest.elem_matrix0_dma     75431936                       # Number of bytes read from this memory
system.mem_ctrls.bytes_read::.acctest.isp0_dma        64460                       # Number of bytes read from this memory
system.mem_ctrls.bytes_read::.cpu.data         300288                       # Number of bytes read from this memory
system.mem_ctrls.bytes_read::total           75799684                       # Number of bytes read from this memory
system.mem_ctrls.bytes_written::.writebacks       205760                       # Number of bytes written to this memory
system.mem_ctrls.bytes_written::.acctest.convolution0_dma      1310720                       # Number of bytes written to this memory
system.mem_ctrls.bytes_written::.acctest.elem_matrix0_dma     27525120                       # Number of bytes written to this memory
system.mem_ctrls.bytes_written::.acctest.grayscale0_dma       196608                       # Number of bytes written to this memory
system.mem_ctrls.bytes_written::total        29238208                       # Number of bytes written to this memory
system.mem_ctrls.num_reads::.acctest.convolution0_dma           60                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::.acctest.elem_matrix0_dma      1178624                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::.acctest.isp0_dma         1010                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::.cpu.data            4692                       # Number of read requests responded to by this memory
system.mem_ctrls.num_reads::total             1184386                       # Number of read requests responded to by this memory
system.mem_ctrls.num_writes::.writebacks         3215                       # Number of write requests responded to by this memory
system.mem_ctrls.num_writes::.acctest.convolution0_dma        20480                       # Number of write requests responded to by this memory
system.mem_ctrls.num_writes::.acctest.elem_matrix0_dma       430080                       # Number of write requests responded to by this memory
system.mem_ctrls.num_writes::.acctest.grayscale0_dma         3072                       # Number of write requests responded to by this memory
system.mem_ctrls.num_writes::total             456847                       # Number of write requests responded to by this memory
system.mem_ctrls.bw_read::.acctest.convolution0_dma        59412                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::.acctest.elem_matrix0_dma   1493860888                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::.acctest.isp0_dma      1276572                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::.cpu.data           5946931                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_read::total            1501143803                       # Total read bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_write::.writebacks        4074890                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_write::.acctest.convolution0_dma     25957618                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_write::.acctest.elem_matrix0_dma    545109968                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_write::.acctest.grayscale0_dma      3893643                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_write::total            579036118                       # Write bandwidth from this memory (bytes/s)
system.mem_ctrls.bw_total::.writebacks        4074890                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::.acctest.convolution0_dma     26017030                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::.acctest.elem_matrix0_dma   2038970856                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::.acctest.grayscale0_dma      3893643                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::.acctest.isp0_dma      1276572                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::.cpu.data          5946931                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.bw_total::total           2080179920                       # Total bandwidth to/from this memory (bytes/s)
system.mem_ctrls.avgPriority_.writebacks::samples      3215.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.avgPriority_.acctest.convolution0_dma::samples     20540.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.avgPriority_.acctest.elem_matrix0_dma::samples   1607413.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.avgPriority_.acctest.grayscale0_dma::samples      3072.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.avgPriority_.acctest.isp0_dma::samples      1014.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.avgPriority_.cpu.data::samples      4688.00                       # Average QoS priority value for accepted requests
system.mem_ctrls.priorityMinLatency      0.000000026250                       # per QoS priority minimum request to response latency (s)
system.mem_ctrls.priorityMaxLatency      0.006384524000                       # per QoS priority maximum request to response latency (s)
system.mem_ctrls.numReadWriteTurnArounds         1827                       # Number of turnarounds from READ to WRITE
system.mem_ctrls.numWriteReadTurnArounds         1827                       # Number of turnarounds from WRITE to READ
system.mem_ctrls.numStayReadState             2136690                       # Number of times bus staying in READ state
system.mem_ctrls.numStayWriteState             484160                       # Number of times bus staying in WRITE state
system.mem_ctrls.readReqs                     1184390                       # Number of read requests accepted
system.mem_ctrls.writeReqs                     456847                       # Number of write requests accepted
system.mem_ctrls.readBursts                   1184390                       # Number of DRAM read bursts, including those serviced by the write queue
system.mem_ctrls.writeBursts                   456847                       # Number of DRAM write bursts, including those merged in the write queue
system.mem_ctrls.servicedByWrQ                   1295                       # Number of DRAM read bursts serviced by the write queue
system.mem_ctrls.mergedWrBursts                     0                       # Number of DRAM write bursts merged with an existing one
system.mem_ctrls.neitherReadNorWriteReqs            0                       # Number of requests that are neither read nor write
system.mem_ctrls.perBankRdBursts::0             73930                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::1             73961                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::2             73943                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::3             73923                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::4             73887                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::5             73978                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::6             73982                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::7             73967                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::8             73947                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::9             73939                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::10            73951                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::11            73944                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::12            73961                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::13            73942                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::14            73895                       # Per bank write bursts
system.mem_ctrls.perBankRdBursts::15            73944                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::0             28540                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::1             28553                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::2             28553                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::3             28552                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::4             28533                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::5             28556                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::6             28572                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::7             28561                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::8             28570                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::9             28563                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::10            28566                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::11            28556                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::12            28556                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::13            28548                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::14            28538                       # Per bank write bursts
system.mem_ctrls.perBankWrBursts::15            28541                       # Per bank write bursts
system.mem_ctrls.avgRdQLen                       3.60                       # Average read queue length when enqueuing
system.mem_ctrls.avgWrQLen                      22.37                       # Average write queue length when enqueuing
system.mem_ctrls.totQLat                  38722700460                       # Total ticks spent queuing
system.mem_ctrls.totBusLat                 5915470000                       # Total ticks spent in databus transfers
system.mem_ctrls.totMemAccLat             69778917960                       # Total ticks spent from burst creation until serviced by the DRAM
system.mem_ctrls.avgQLat                     32730.00                       # Average queueing delay per DRAM burst
system.mem_ctrls.avgBusLat                    5000.00                       # Average bus latency per DRAM burst
system.mem_ctrls.avgMemAccLat                58979.98                       # Average memory access latency per DRAM burst
system.mem_ctrls.numRdRetry                         0                       # Number of times read queue was full causing retry
system.mem_ctrls.numWrRetry                      2327                       # Number of times write queue was full causing retry
system.mem_ctrls.readRowHits                  1102977                       # Number of row buffer hits during reads
system.mem_ctrls.writeRowHits                  424029                       # Number of row buffer hits during writes
system.mem_ctrls.readRowHitRate                 93.23                       # Row buffer hit rate for reads
system.mem_ctrls.writeRowHitRate                92.82                       # Row buffer hit rate for writes
system.mem_ctrls.readPktSize::0                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::1                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::2                     3                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::3                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::4                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::5                     0                       # Read request sizes (log2)
system.mem_ctrls.readPktSize::6               1184387                       # Read request sizes (log2)
system.mem_ctrls.writePktSize::0                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::1                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::2                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::3                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::4                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::5                    0                       # Write request sizes (log2)
system.mem_ctrls.writePktSize::6               456847                       # Write request sizes (log2)
system.mem_ctrls.rdQLenPdf::0                    5859                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::1                    1608                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::2                    6087                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::3                    7186                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::4                 1037758                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::5                   41273                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::6                   41213                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::7                   41202                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::8                     222                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::9                     259                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::10                    107                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::11                    111                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::12                     96                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::13                     43                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::14                     38                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::15                     32                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::16                      1                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::17                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::18                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::19                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::20                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::21                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::22                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::23                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::24                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::25                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::26                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::27                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::28                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::29                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::30                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::31                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::32                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::33                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::34                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::35                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::36                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::37                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::38                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::39                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::40                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::41                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::42                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::43                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::44                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::45                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::46                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::47                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::48                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::49                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::50                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::51                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::52                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::53                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::54                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::55                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::56                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::57                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::58                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::59                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::60                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::61                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::62                      0                       # What read queue length does an incoming req see
system.mem_ctrls.rdQLenPdf::63                      0                       # What read queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::0                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::1                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::2                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::3                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::4                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::5                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::6                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::7                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::8                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::9                       0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::10                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::11                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::12                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::13                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::14                      0                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::15                    835                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::16                   3254                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::17                  32142                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::18                  72643                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::19                  69395                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::20                  33254                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::21                  11932                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::22                  10859                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::23                  10110                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::24                  10311                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::25                  10606                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::26                   9753                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::27                   8801                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::28                   7451                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::29                   6618                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::30                   6406                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::31                   6495                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::32                   6815                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::33                   6431                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::34                   7341                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::35                   6940                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::36                   6356                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::37                   5647                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::38                   4747                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::39                   4265                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::40                   4067                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::41                   3941                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::42                   3852                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::43                   3861                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::44                   3797                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::45                   3776                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::46                   3817                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::47                   3846                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::48                   4090                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::49                   4281                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::50                   4649                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::51                   4463                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::52                   4162                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::53                   3950                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::54                   3946                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::55                   3942                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::56                   3920                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::57                   3888                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::58                   3967                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::59                   4039                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::60                   1580                       # What write queue length does an incoming req see
system.mem_ctrls.wrQLenPdf::61                   3033                       # What write queue length does an incoming req see
